path	filesize	transcript
clips/common_voice_az_11739.wav	96044	 və həqiqətən də tanrıya and eçirəm
clips/common_voice_az_11740.wav	128044	 sizə və mənə də qaçılmaz olanla barışmaq daha yaxşıdır
clips/common_voice_az_11741.wav	160044	 əgər biz hiddətlənəcəksə etiraz edəcəksə və əzazələşəcəksə
clips/common_voice_az_11742.wav	128044	 qaçılmaz olanı dəyişməyəcəyik amma özümüzü dəyişəcəyik
clips/common_voice_az_11743.wav	96044	 mən bunu bilirəm mən bunu artıq sınamışam
clips/common_voice_az_11744.wav	160044	 bir dəfə mən qarşımda baş vermiş qaçılmaz situasiyayla barışmaqdan imtina elədim
clips/common_voice_az_11745.wav	128044	 özümü çox axmaqcasına parırdım əsəbləşirdim və etiraz edirdim
clips/common_voice_az_11746.wav	224044	 mənim yuxusuz gecələrim dəhşətə çevrildi və mən öz üstümə qətiyyən arzulamadığım şeyləri gətirdim
clips/common_voice_az_11747.wav	160044	 nəhayət bütün birlik ruhi əzaplardan sonra mən lap əvvəldən bildiyim şeylə
clips/common_voice_az_11748.wav	160044	 özümün heç nəyə dəyişə bilməyəcəyim fikirlə barışmaq məcburiyyətində qaldım
clips/common_voice_az_11749.wav	160044	 mən çox əllər əvvəl qoca ualt uitmənlə birlikdə gərək deyəydim
clips/common_voice_az_11750.wav	224044	 necə duruş gətirirəm gecəyə fırtınaya aclığa kinayələrə təsadüflərə imtinalara
clips/common_voice_az_11751.wav	128044	 mən sakit necə olub ağaçlar və heyvanlarda
clips/common_voice_az_11752.wav	96044	 mən fermada biriki il işləmişam amma heç vaxt görməmişəm ki
clips/common_voice_az_11753.wav	128044	 yağışın olmaması səbəbindən kəmənlikdə otun yanması və ya sulu qar yağması
clips/common_voice_az_11754.wav	160044	 və qatı soyuqların düşməsi üzründən cersi cinsli inəyin hərarəti qaxmış olsun
clips/common_voice_az_11755.wav	192044	 inək öz sevgilisi ilə olan buğanın başqa inəklə maraqlanması səbəbindən də heycanlanmır
clips/common_voice_az_11756.wav	128044	 heyvanlar gecələri fırtınaları və aclığı sakik keçirir
clips/common_voice_az_11757.wav	128044	 buna görə də onlarda nə əsəb pozuntuları nə də mədəxurası olur
clips/common_voice_az_11758.wav	64044	 onlar heç vaxt dəli olmurlar
clips/common_voice_az_11759.wav	128044	 fikirləşirsiniz ki mən taliyyin həyat yolumuzda qarşımıza çıxardığı keçməkeçlərlə
clips/common_voice_az_11760.wav	96044	 sadəcə olaraq barışmağımızın tərəftarıyam
clips/common_voice_az_11761.wav	64044	 heç bir halda
clips/common_voice_az_11762.wav	64044	 bu əsil fatalizmdir
clips/common_voice_az_11763.wav	160044	 nə qədər ki situasiyanı öz xeyrimizə dəyişmək imkanı mövcuddur gəlin mübarizə aparaq
clips/common_voice_az_11764.wav	192044	 amma sağlam düşüncə deyəndə ki biz nə cür varsa elə cürdə qalacaq
clips/common_voice_az_11765.wav	96044	 və başqa cür ola bilməyəcək şeylə qarşılaşmışıq
clips/common_voice_az_11766.wav	128044	 onda dərəkəmizin sağlam qalmasına aminə irəliyə və geriyə boylamayın
clips/common_voice_az_11767.wav	96044	 və olmayan şey üçün yas saxlamayın
clips/common_voice_az_11768.wav	128044	 kolumbiya universitetinin dekanı olunmuş hoxs mənə demişdi ki
clips/common_voice_az_11769.wav	96044	 anaqazın şəhirlərindən birini öz devzi kimi seçib
clips/common_voice_az_11770.wav	128044	 bu kitabın üzərində işlədiyim vaxt mən amerikanın bir çox görkəmlik
clips/common_voice_az_11771.wav	64044	 güzəl adamları ilə sohbət eləmişdim
clips/common_voice_az_11772.wav	160044	 onların qaçılmaz olanla hesablaşmaları və onların həyatında
clips/common_voice_az_11773.wav	128044	 qəbədir ki narahatlığın olmaması məndə dərin təəssüratlar yaratmışdıq
clips/common_voice_az_11774.wav	64044	 əgər onlar bu qabiliyyətə malik olmasaydılar
clips/common_voice_az_11775.wav	128044	 onunla öz fəaliyyətləri ilə bağlı olan gərginliyə tap getirə bilməzdilər
clips/common_voice_az_11776.wav	96044	 budur haqqında danışmaq istədiyim bir neçə növunə
clips/common_voice_az_11777.wav	64044	 penny eyni adlı firmanın əsasını qoyan
clips/common_voice_az_11778.wav	96044	 bütün ölkədiri mağazlar şəbəkçinin mülkiyyətçisi mənə demişdi
clips/common_voice_az_11779.wav	96044	 əgər pullarımın hamısını axında səninə qədər itirmiş olsaydım belə
clips/common_voice_az_11780.wav	64044	 yenə də narahat olmazdım
clips/common_voice_az_11781.wav	96044	 axı narahat olmaq üçün heç nəyə kümək etməyəcək
clips/common_voice_az_11782.wav	64044	 mən adətən gücüm çatın hər şeyidir
clips/common_voice_az_11783.wav	96044	 nəticələri isə mənə necə mani olacaq
clips/common_voice_az_11784.wav	32044	 onu bir tanrı bilir
clips/common_voice_az_11785.wav	64044	 henry ford mənə təqribən eyni şeyi demişdi
clips/common_voice_az_11786.wav	96044	 mən hadisələri idarə edə bilməyəndə o demişdi
clips/common_voice_az_11787.wav	96044	 onların özünə imkan verirəm ki məni idarə etsinlər
clips/common_voice_az_11788.wav	160044	 mən gəlirdə narahatlıqda necə qaçdığını soruşanda o cavab vermişdi
clips/common_voice_az_11789.wav	96044	 mən çətin vəziyyətə düşəndə onda əgər bacarıramsa
clips/common_voice_az_11790.wav	32044	 gücüm çatın hər şey edirəm
clips/common_voice_az_11791.wav	96044	 əgər heç nə edə bilmimsə bunu sadəcə olaraq unuduram
clips/common_voice_az_11792.wav	96044	 gələcəkdə bağlı mən heç vaxt narahat olmuram
clips/common_voice_az_11793.wav	64044	 axı bilirəm ki yer üzərində yaşayan insanlardan
clips/common_voice_az_11794.wav	96044	 heç biri gələcəklə nə baş verəcəyini öncədən görə bilmir
clips/common_voice_az_11795.wav	128044	 həmin gələcəyi təsir göstərəcək elə çox qüvvələr mövcuddur ki
clips/common_voice_az_11796.wav	96044	 bu qüvvələrin əyni idarə etdiyini heç kəs deyə bilməz
clips/common_voice_az_11797.wav	64044	 heç kim onlara başa düşə bilmir
clips/common_voice_az_11798.wav	96044	 belədirsə onlar barədə narahat olmaq nə lazım
clips/common_voice_az_11799.wav	128044	 əgər onu filosof adlandırsaydılar kellər usanardı
clips/common_voice_az_11800.wav	64044	 o sadəcə olaraq yaxşı biznesməndir
clips/common_voice_az_11801.wav	192044	 amma o həyatda epiktetin romada birdoqquz əsr əvvəl yaratdığı fəlsəfəni tətbiq edir
clips/common_voice_az_11802.wav	96044	 xoşbəxtliyə çatmaq üçün yalnız bir yol mövcuddur
clips/common_voice_az_11803.wav	96044	 deyə epiktet romalları öyrədirdi
clips/common_voice_az_11804.wav	160044	 bunun üçün bizim iradəmizə təbii olmayan şeylər haqda narahat olmağa son qoymaq lazımdır
clips/common_voice_az_11805.wav	96044	 ilahi sara adlandırdığımız sara bernar
clips/common_voice_az_11806.wav	128044	 qaçılmaz olanla barışmaqla bağlı heyrətamiz qabiliyyətə malik idi
clips/common_voice_az_11807.wav	96044	 o yarıma sərəzində dünyanın ən yaxşı səhnələrində parlayırdı
clips/common_voice_az_11808.wav	96044	 dörd kontinentdə onu teatrın kraliçəsi hesab edirdilər
clips/common_voice_az_11809.wav	64044	 o yeryüzündə ən sevimli aktor isə idi
clips/common_voice_az_11810.wav	128044	 sonra isə onun yeddibir yaşı olanda və o pullarının hamısını itirəndə
clips/common_voice_az_11811.wav	96044	 həkimi parisdən olan prof poççi dedi ki
clips/common_voice_az_11812.wav	64044	 ayağını amputasiya etmək zəror idi
clips/common_voice_az_11813.wav	96044	 sara bir dəfə atlantik okeyni ilə gəmdə səyahət edərkən
clips/common_voice_az_11814.wav	128044	 fırtına zamanı göyərdə də yıxılmışdı və ayağını möhkəm zədələmişdi
clips/common_voice_az_11815.wav	64044	 nəticədə flibid inkişaf etdi
clips/common_voice_az_11816.wav	32044	 ayaq şişməyə başladı
clips/common_voice_az_11817.wav	64044	 ağır o qədər dözülməz həddə çatırdı ki
clips/common_voice_az_11818.wav	96044	 həkim ayağın amputasiyasını təkid eləmək məcburiyyətində qaldı
clips/common_voice_az_11819.wav	47788	 o tez özündən çıxan
clips/common_voice_az_11820.wav	256044	 ikəsə taliyyinə düşən dəhşətli ədalətsizlikdən bir sürü alçaq heyvanın bütün varyoxunu əlindən almasından şikayətlənirdi
clips/common_voice_az_11821.wav	224044	 qonşu fermerlər əslində onun halına acıyırdılar ancaq müəyyən kömək göstərməyə tələsmirdilər
clips/common_voice_az_11822.wav	256044	 ürəklərinin dərinliyində hər biri gizlicə mr jonesun fəlakətindən öz xeyrindən necə istifadə etmək haqqında düşünürdü
clips/common_voice_az_11823.wav	256044	 iş elə gətirmişdə ki heyvanıstanın qonşuluğunda yerləşən iki fermanın sahibi arasında münasibətlər həmşə qərgin olmuşdu
clips/common_voice_az_11824.wav	256044	 fermalardan foxwood adlı birinci malikanə ərazicə böyük idi amma başlıbaşına bıraxılmışdı
clips/common_voice_az_11825.wav	256044	 əkin sahələrini alaq basmışdı otlaq yerləri ölənilmişdi hasarlar oradanburadan uçuqdağılmışdı
clips/common_voice_az_11826.wav	128044	 onun sahibi mr plinkington il boyu mövsümdə nasılı olaraq
clips/common_voice_az_11827.wav	224044	 vaxtının çoxunu ov etmək yaxud balıq tutmaqla keçirən əhli kef djentlmənlərdən sayılırdı
clips/common_voice_az_11828.wav	160044	 pinchfield adlanan digər ferma kiçik olsa da daha yaxşı vəziyyətdə saxlanılırdı
clips/common_voice_az_11829.wav	160044	 bu malikanənin sahibi gününü məhkəmə çəkişmələrində keçirən
clips/common_voice_az_11830.wav	224044	 bir şillindən ötəri qardaşının boğazını üzməyə hazır olan mr fredericks adlı köbud yaramaz bir adamdı
clips/common_voice_az_11831.wav	128044	 mr plinkingtonla mr fredericksin birbirlərini görməyə gözlər yox idi
clips/common_voice_az_11832.wav	192044	 qarşılıqlı nifrətlər o qədər güclü idi ki hətta ümumi maraq xatirinə davadalaşı kənara qoyub
clips/common_voice_az_11833.wav	96044	 razılığa gəlməyi ağıllarına gətirmədilər
clips/common_voice_az_11834.wav	160044	 amma bununla belə heyvanlısındakı üsyan xəbərindən bərq qorxuya düşmüşdülər
clips/common_voice_az_11835.wav	160044	 öz heyvanlarının məsələdən xəbər tutmalarına imkan verməmək üçün əllərindən gələn edirdilər
clips/common_voice_az_11836.wav	192044	 xəbəri eşidəndə əvvəlcə fermanın müstəqil idarə etmə fikrinə düşən heyvanları ələ salıb doyunca gülmüşdülər
clips/common_voice_az_11837.wav	128044	 qonşular iki həftəyə hər şeyin dağılıb gedəcəyini deyirdilər
clips/common_voice_az_11838.wav	224044	 onlar malikani fermasındakı mr plinkingtonla mr fredericks inadla
clips/common_voice_az_11839.wav	160044	 fermanı köhnə adı ilə çağırır yeni heyvanızdan adını eşitməyi belə istəmirdilər
clips/common_voice_az_11840.wav	192044	 heyvanların tezli ilə ya birbirləri ilə əlbəxə olacaqları ya da sadəcə acından öləcəkləri barəsində
clips/common_voice_az_11841.wav	64044	 pəhəmbərliyə edirdilər
clips/common_voice_az_11842.wav	192044	 lakin aradan bir müddət keçəndən və qonşu fermada heç bir heyvanın acından ölməyə hazırlaşmadığı
clips/common_voice_az_11843.wav	160044	 məlum olandan sonra fredericks ilə plinkington valı dəyişmişdilər
clips/common_voice_az_11844.wav	224044	 indi onlar heyvanıstanda hökum sürən qəddarlıq və amansızlıq barəsində danışmağa daha çox sünniyə verirdilər
clips/common_voice_az_11845.wav	192044	 hamına inandırmağa çalışırdılar ki heyvanıstanda heyvan yeniliyi baş alıb gedir
clips/common_voice_az_11846.wav	96044	 güclülər zəiflərə qızdırılmış şişlə işkəncə verirlər
clips/common_voice_az_11847.wav	128044	 bütün dişi heyvanlar ümumiləşdirilib və s
clips/common_voice_az_11848.wav	128044	 təbiyyətin qanunları ələhinə üsyan qaldırmağın cəzası budur
clips/common_voice_az_11849.wav	224044	 deyə fredericks ilə plinkington müdir küşəsinə başlarını tərpədərək sözlərinə hüküm vurdular
clips/common_voice_az_11850.wav	160044	 lakin onların danışdığıları heç vaxt mütləq həqiqət kimi qəbul olunmurdu
clips/common_voice_az_11851.wav	256044	 əksinə insanların qovulduğu idarəçiliyin tamamilə heyvanların əlinə keçdiyi əsrarəngiz ferma haqqındakı söhbətlər
clips/common_voice_az_11852.wav	128044	 ağızdan ağıza keçərək daha geniş nəqiyyətlə yayılırdı
clips/common_voice_az_11853.wav	256044	 bütün il boyu qonşu ərazilərdə heyvanların həyəcan doğuran müqavimət təşəbbüsləri barəsində xəbərlər dolaşırdı
clips/common_voice_az_11854.wav	160044	 həmşəyi təədkarlıqları ilə seçilən öküzlər birdənbirə vəhşiləşmişdilər
clips/common_voice_az_11855.wav	192044	 qoyunlar ağılın qapısını sındırır və yoncalqları tapdalırdılar
clips/common_voice_az_11856.wav	288044	 inələr süt vədrələrini vurubaşırırlar atlar maniyələrə yaxınlaşanda təşzi eləyir və şahə qalxaraq suvariləri bəllərindən atırdılar
clips/common_voice_az_11857.wav	224044	 bütün bunlar azmış kimi ingiltərə heyvanlar mahnısının musiqisi hətta sözləri geniş yayılmağa başlamışdı
clips/common_voice_az_11858.wav	128044	 mahnı heyrətəmiz sürətlə hər tərəfə yol tapırdı
clips/common_voice_az_11859.wav	192044	 insanlar onun gülüncü olduğunu söyləsələr də mahnını eşdən zaman qəzəblərini cilovlaya bilmirdilər
clips/common_voice_az_11860.wav	192044	 onlar bir tərəfdən heyvanların bu cəfəng hərzə sözlərinin mənasını başa düşmədiklərini deyirdilər
clips/common_voice_az_11861.wav	224044	 obrə tərəfdən isə hansı heyvanı bu mahnını oxuyan yerdə yaxalasılar qamçı ilə o kivar döyürdülər
clips/common_voice_az_11862.wav	96044	 lakin mahnı yenə də səslənməkdə davam edirdi
clips/common_voice_az_11863.wav	96044	 qara toyu xasara qonub onu cəhcəh vururdu
clips/common_voice_az_11864.wav	160044	 qəərçinlər bu dağlarda yerlərini rahatlayıb mahnının sözlərini qurulduyurdular
clips/common_voice_az_11865.wav	192044	 dəmirçi çəkiclərinin qurulcusunda kilisə zənglərinin çingiltisində mahnının melodiyaları duyulurdu
clips/common_voice_az_11866.wav	160044	 melodiyanı eşdən insanlar özləri də hiss etmədən qorxudan əsirdilər
clips/common_voice_az_11867.wav	192044	 hiss edirdilər ki bu səs yaxınlaşmaqda olan məhşər gününün əks sədasıdır
clips/common_voice_az_11868.wav	128044	 oksiyabrın əvvəllərində zəmirlərin biçilib tayaya vurulduğu
clips/common_voice_az_11869.wav	192044	 taxılın bir hissəsinin döyüldüyü iş gücün başdan açdığı günlərin birində
clips/common_voice_az_11870.wav	192044	 havada dövrə vuran bir dəstə qəərçin çox həyacanlı halda heyvanızdan ərazisini qondu
clips/common_voice_az_11871.wav	288044	 öz əlaltıları ilə birlikdə jones eləcə də foxwood və finchfield firmalarından onlara qoşulmuş bir yığın adam
clips/common_voice_az_11872.wav	128044	 artıq malikəninin beşlayılı darbəzəsindən içəri keçmişdilər
clips/common_voice_az_11873.wav	128044	 və əsaslı yolla düz firma binasının üstünə gəlirdilər
clips/common_voice_az_11874.wav	96044	 jonesdan başqa hamının əndə dna vardır
clips/common_voice_az_11875.wav	160044	 dəstənin önündə gələn keçmiş firma sahibi isə tüfənglə silahlanmışdır
clips/common_voice_az_11876.wav	160044	 onların firmanı geri qaytarmaq üçün baskın hazırlatılığına şübhə ola bilməzdir
clips/common_voice_az_11877.wav	96044	 heyvanlar bu hücumu çoxdan gözləyirdilər
clips/common_voice_az_11878.wav	96044	 ona görə də vaxtında lazımı hazırlıq işləri görülmüşdür
clips/common_voice_az_11879.wav	224044	 julius caesarın hərbi əməliyyatları haqqında firmanın ambarından tapdığı köhnə kitabı diqqətlə öyrənən snowball
clips/common_voice_az_11880.wav	96044	 müdafiənin təşkilini özlərinə götürmüşdü
clips/common_voice_az_11881.wav	64044	 əmirlər yıldırım sürəti ilə verilirdi
clips/common_voice_az_11882.wav	192044	 iki dəqiqədən sonra artıq hər bir heyvan əvvəlcədən ayrılmış yerdə mövqə tutmuşdu
clips/common_voice_az_11883.wav	160044	 insanlar firma dikililərinə çatanda snowball ilk zərbəni endirdi
clips/common_voice_az_11884.wav	192044	 sayları üçbeşə çatan göyərçinlərin hamısı eyni vaxtda adamların üzərinə o tərəf bu tərəfə uçuşur
clips/common_voice_az_11885.wav	96044	 onların başlarına nəcis dökürdülər
clips/common_voice_az_11886.wav	160044	 baskıncılar əlqol hərəkətləri ilə göyərçinləri qovmağa çalışan zaman
clips/common_voice_az_11887.wav	256044	 hasarın arxasında pusquya yatmış qazlar irəli atılaraq onların baldırlarını amansızlıqla dişləməyə başladılar
clips/common_voice_az_11888.wav	224044	 lakin bu sadəcə hücuma keçənlərin sıralarını pozmaq və diqqətini yayındırmaq üçün düşünülmüş yeni manevr idi
clips/common_voice_az_11889.wav	192044	 aynı məsələdir ki adamlar əllərindəki dəyənəklərlə qazları asanlıqla qovub pərənpərən saldılar
clips/common_voice_az_11890.wav	128044	 bu zaman snowball arxa cinahı döyüş meydanına çıxardı
clips/common_voice_az_11891.wav	256044	 muriel benjamin həbələ snowballın özünün rəhbərliyi ilə bütün qoyunlar irəli atılaraq insanları muhasirəyə aldılar
clips/common_voice_az_11892.wav	160044	 onlar başları ilə hər tərəfdən düşmənlərə kəlli atırdılar
clips/common_voice_az_11893.wav	160044	 benjaminsə adamların ətrafında dövrə vurur şılaq zərbəsi endirməyə çalışırdı
clips/common_voice_az_11894.wav	256044	 lakin insanlar əllərindəki dəyənəklər və altın nallı çəkmələrlə sərt müqavimət göstərməkdə davam edirdilər
clips/common_voice_az_11895.wav	96044	 qəflətən snowball cililtili bir səs çıxartdı
clips/common_voice_az_11896.wav	96044	 bu geri çəkilmək işarəsiydi
clips/common_voice_az_11897.wav	128044	 bir an içində heyvanlar mütəşəkkil şəkildə qaçıb darbazadan həyata girdilər
clips/common_voice_az_11898.wav	96044	 insanların zəhvər çığırdıları ətrafı bürüdü
clips/common_voice_az_11899.wav	64044	 hər şey düşündükləri kim olmuşdu
clips/common_voice_az_11900.wav	96044	 düşmən qabağlarından qaçmışdı
clips/common_voice_az_11901.wav	96044	 onlar nizamsız halda heyvanları təqib etməyə başladılar
clips/common_voice_az_11902.wav	96044	 snowballada elə bu lazım idi
clips/common_voice_az_11903.wav	352044	 baskıncılar həyata girəndə pəhənin yanında pusquda durmuş üç at üç inək və donuzların qalanları irəli atılıb insanların geriyə yolunu kəstilər
clips/common_voice_az_11904.wav	64044	 snowball hücum komandası verdi
clips/common_voice_az_11905.wav	96044	 özə isə birbaşa johnson üzərinə atıldı
clips/common_voice_az_11906.wav	96044	 johnsonun yaxınlaşdığını görüb tüfəngini qaldırdı
clips/common_voice_az_11907.wav	64044	 ateş açdı
clips/common_voice_az_11908.wav	288044	 snowballın kürəyini yallayaraq keçən və arxacınca qanlı şərit bıraxan güllə yaxınlıqdakı qoyunların birini yerindəcə öldürdü
clips/common_voice_az_11909.wav	256044	 lakin atəş səsi snowballı qorxutmadı və bədənin bütün ağırlığı ilə özünü johnsonun ayaqlarına çırpdı
clips/common_voice_az_11910.wav	128044	 müvazinətini itirən johnson peyin qalağının üstünə yıxıldı
clips/common_voice_az_11911.wav	64044	 tüfəngi əlindən yerə düşdü
clips/common_voice_az_11912.wav	128044	 düşmənlərin canına ən çox qorxu salansa bokser idi
clips/common_voice_az_11913.wav	256044	 o qızmış ayğır kimi şahə qalxaraq yaxın gələni nallı ayaqları ilə vurub yerə sərirdi
clips/common_voice_az_11914.wav	224044	 ondan ilk dərbəni yiyən və hursuz halda palçığın içərisində yıxılıb qalan foxwoodlu mehtər oldu
clips/common_voice_az_11915.wav	224044	 bir neçə nəfər bunu görüb əllərindəki dnaları tulladılar və arxalarına baxmadan qaçmağa başladılar
clips/common_voice_az_11916.wav	96044	 insanlar vahmiyə düşdülər
clips/common_voice_az_11917.wav	224044	 heyvanlar isə onları bütün həyat boyunca təqib edir buyunuzluyur şullaxlıyır dişləyir itələyirdilər
clips/common_voice_az_11918.wav	224044	 vermada insandan bacardığı kimi öz intiqamını almağa can atmayan bir heyvanda qalmamışdı
clips/common_voice_az_11919.wav	224044	 hətta sakitcə özünü damda günə verən pişi də qəflədən naxırçılardan birinin çiğninə atılıb
clips/common_voice_az_11920.wav	192044	 canaqlarını onun ətinə elə ilişdirdi ki zavallı gücü gəldi çığırmağa başladı
clips/common_voice_az_11921.wav	288044	 özlarını çətinli ilə açıq qapıya çatdıran insanlar böyük yola çıxmaq üçün birbirilərini itələyir qaçıb qurtarmağı dənimət sayırdılar
clips/common_voice_az_11922.wav	96044	 heyvanların üstünə hücumdan heç beş dəqiqə keçməmişdi
clips/common_voice_az_11923.wav	224044	 lakin indi basqınçıların hamısı az öncə fermaya gəldikləri yolla biyabırca şəkildə geri qaçırdılar
clips/common_voice_az_11924.wav	224044	 qazlar isə insanların dallarınca davangırma gəlir arada fürsət tapıb baldırlarını dişləyirdilər
clips/common_voice_az_11925.wav	96044	 bir nəfərdən başqa hamı qaçıb canı qurtarmışdı
clips/common_voice_az_11926.wav	288044	 həyətin arxa tərəfində boxser dırnaqlarını işə saldıb üzü qoyulu düşmüş mühtəri ehtiyatla arxası üstə çevirməyə çalışırdı
clips/common_voice_az_11927.wav	160044	 lakin o tərpəlmirdi ölüb deyə boxer qədərlə diləndi
clips/common_voice_az_11928.wav	64044	 mən belə olmasını istəmirdim
clips/common_voice_az_11929.wav	128044	 ayaqlarımdakı dəmir nallar tamam yadımdan çıxmışdı
clips/common_voice_az_11930.wav	192044	 ancaq indi kim mənim həqiqətim bu insanı öldürmək istəmədiyimə inanacaq
clips/common_voice_az_11931.wav	224044	 sentimentallıqı bir kənara bıraq yoldaş deyə yarasından hərədə qan axansın o bal qışqırdı
clips/common_voice_az_11932.wav	96044	 muharibənin öz qanunları var
clips/common_voice_az_11933.wav	96044	 ən yaxşı insan ölü insandı
clips/common_voice_az_11934.wav	192044	 mən heç kəsinlətlə insanın da ölümünə baiz olmaq istəməzdim deyə boxer bir də təkrar etdi
clips/common_voice_az_11935.wav	64044	 onun gözləri yaşla doğmuşdu
clips/common_voice_az_11936.wav	96044	 bəs molly ardadı kimsə soruşdu
clips/common_voice_az_11937.wav	64044	 molly doğrudan da yoxa çıxmışdı
clips/common_voice_az_11938.wav	96044	 bir anlığa fermada böyük həyəcan yaşandı
clips/common_voice_az_11939.wav	192044	 insanların mollyni vurub şikəst etmələrindən yaxud əsir götürmələrindən ehtiyatlanırdılar
clips/common_voice_az_11940.wav	128044	 lakin az keçmiş mollynin tövlədə olduğu bilindi
clips/common_voice_az_11941.wav	160044	 o başını axırın çərsindəki oda soxub qorxusundan titir titirirdi
clips/common_voice_az_11942.wav	96044	 tüfəng səsi eşidilən kimi qaçıb özünü burası almışdı
clips/common_voice_az_11943.wav	128044	 heyvanlar gülməli mənzərəyə tamaşa eləyib təzədən həyata qayıtanda
clips/common_voice_az_11944.wav	160044	 boxerin zərbəsindən hurşunu itirən məhdərdə özünə gəlib aradan çıxmışdı
clips/common_voice_az_11945.wav	128044	 yalnız bu zaman heyvanlarda dəhşətli bir sevinç hissi beydə oldu
clips/common_voice_az_11946.wav	128044	 hər kəs qışqırtısı ilə qarşısındakının səsini batırmağa çalışaraq
clips/common_voice_az_11947.wav	96044	 döyüş meydanındakı rəşadətindən tanışırdı
clips/common_voice_az_11948.wav	96044	 dərhal körtəbi qələbə bayramı başlandı
clips/common_voice_az_11949.wav	160044	 təntərnə ilə bayraq qaldırıldı dəfələrlə ingiltərə heyvanlar mahnısı oxundu
clips/common_voice_az_11950.wav	160044	 sonra həlak olmuş qoyunun izdəhamlıq dəfin mərasimi keçirildi
clips/common_voice_az_11951.wav	128044	 məzar üzərində xanım əli kölu əkildi
clips/common_voice_az_11952.wav	96044	 snobal təzə məzar önündə kiçik nitki söylədi
clips/common_voice_az_11953.wav	288044	 lazım gələrsə bütün ferma sakinlərinin həyatlarını heyvanıstan yolunda qurban verməyə hazır olmalarının zəroriliyini vurguladı
clips/common_voice_az_11954.wav	192044	 yekdilli ilə birinci dərəcəli qəhrəman heyvan ordenin təsisi haqqında qərar qəbul olundu
clips/common_voice_az_11955.wav	192044	 ilk ordenlə snobal və boxser təltif olundu
clips/common_voice_az_11956.wav	416044	 orden dedikləri xeyl vaxtdan bəri ambarların birində saxlanan əvvəllər bayram və yarmarka günlərində heyvanları bəzəmək üçün istifadə olunan yuvarlaq bürünç medalyonlardan başqa bir şey deyildi
clips/common_voice_az_11957.wav	128044	 eyni gündə ikinci dərəcəli qəhrəman heyvan ordeni ilə təsisi olundu
clips/common_voice_az_11958.wav	192044	 döyuş zamanı həlak olmuş qoyun ölümündən sonra həmin mükafata layiq görüldü
clips/common_voice_az_11959.wav	224044	 döyuşun adı ətrafında uzunuzadı müzakirələr aparıldı nəticədə pəyə döyüşü ifadəsi üzərində dayanıldı
clips/common_voice_az_11960.wav	192044	 çünki qələbəni təmin eləyən pusku məhz mal pəyəsinin yaxınlığında qurulmuşdu
clips/common_voice_az_11961.wav	224044	 mr johnson tüfəngi palçıqın içərisindən tapıldı fermada müəyyən qədər patron ehtiyatının olduğu məlum idi
clips/common_voice_az_11962.wav	288044	 tüfəngi bundan sonra bayraq dirəyinin dibində saxlamaq artilleriyanı əvəz eləyən silah kimi ondan ildə iki dəfə
clips/common_voice_az_11963.wav	320044	 oktyabrayın birikidə pəyə döyüşünün və yayın ortasında üsyan gününün ildönümləri zamanı yayılım salam ateşlər açmaq qərar alındı
clips/common_voice_az_11964.wav	128044	 qış yaxınlaşdıqca molly daha qaçqa bağlı görünürdü
clips/common_voice_az_11965.wav	192044	 səhərlər işə gecikir hər dəfə də yatıb yuxuya qaldığını bəhanə gətirib üzrxaxıq eləyirdi
clips/common_voice_az_11966.wav	160044	 iştahası daş dəlsədə həmşə bədəndəki xəyali avrılardan şikayətlənirdi
clips/common_voice_az_11967.wav	256044	 muxtəlif bəhanələrlə iş gücünü atıb gölməçənin yanına qaçır gözlərini zilləyib səfəsəfə sudakı əksinə təmaşa edirdi
clips/common_voice_az_11968.wav	224044	 ortalıqda isə məsələnin heyvanlarının təsəvvür elədiklərindən də ciddi olması haqqında şayələr dolaşırdı
clips/common_voice_az_11969.wav	288044	 bir dəfə quyruğunu nazla oynatan molly ağızındakı otu gövşeyə gövşeyə cövlan edəndə clover ona yaxınlaşdı
clips/common_voice_az_11970.wav	160044	 molly səninlə ciddi bir məsələ haqqında danışmaq istəyirəm dedi
clips/common_voice_az_11971.wav	224044	 bugün səhər sənin heyvanıstanı foxwooddan ayıran hassardan o yana baxdığını gördüm
clips/common_voice_az_11972.wav	160044	 hassardın öbürü tərəfində mr brighington adamlarından biri dayanmışdı
clips/common_voice_az_11973.wav	192044	 doğrudur ki bəyət qədər uzaq idim ancaq gözlərimin mənə aldatmadığına təməminəm
clips/common_voice_az_11974.wav	192044	 gördüm ki həmin adam sənə nə isə deyir sən də ona burnunu sığağlamağa imkan verirdin
clips/common_voice_az_11975.wav	96044	 bütün bunlar nə demək idi molly
clips/common_voice_az_11976.wav	288044	 elə şey yoxdur mən orada olmamışam hamısı yalandı deyə molly dırnaqlarıyla yerdən torpaq parçaları qopararaq fılxırdı
clips/common_voice_az_11977.wav	288044	 molly gözümün içinə düz bax namusuna and içə bilərsən ki həmin adam sənin burnunu sığağlamayıb
clips/common_voice_az_11978.wav	224044	 belə şey olmayıb molly baxışlarını cloverın gözlərindən yayındıraraq təkrar etdi
clips/common_voice_az_11979.wav	192044	 bir an sonra isə başını çevirib dördünallığa çəmənliyə tərəf götürüldü
clips/common_voice_az_11980.wav	192044	 clover dərin fikirə getdi heç kəsə bir söz söyləmədən mollynin tövləsinə yollandı
